student_id,student_name,parent_name,parent_email,address,gender,age,attendance_rate,study_hours_weekly,previous_grades,assignment_completion,class_participation,extra_curricular,library_visits,online_resource_hours,parent_education,family_income,internet_access,tutoring,mentor_support,stress_level,motivation_score,final_grade,performance_category,pass_fail,last_reported_at,reported_by,counselor_reported,added_by,created_at,updated_at
692,Laifungbam Thoibi,,,,Female,21,66.11,4.6,74.51,82.12,9.7,Yes,2,7.6,Bachelor,Low,Yes,Yes,No,6.7,4.9,102.18,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
693,Potsangbam Ibohal,,,,Male,16,96.24,5.0,83.61,97.51,5.9,No,4,16.8,Bachelor,High,Yes,No,Yes,8.7,3.7,79.07,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
694,Mangangcha Tombi,,,,Female,18,82.36,9.1,35.54,80.25,1.6,Yes,1,6.3,Master,Medium,Yes,Yes,No,3.4,3.4,73.87,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
695,Chakpram Bembem,,,,Female,21,77.87,4.9,33.29,99.48,6.8,Yes,3,11.4,High School,High,Yes,Yes,No,7.2,1.2,78.0,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
696,Taorem Ibemhal,,,,Female,17,42.99,6.2,31.36,78.88,6.3,No,0,13.0,Bachelor,Medium,Yes,No,No,4.6,5.7,65.7,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
697,Rajkumar Sanajaoba,,,,Male,16,94.23,4.2,43.22,50.57,9.1,No,1,13.6,High School,Medium,Yes,No,No,4.7,9.9,108.53,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
698,Yumkham Thoibi,,,,Female,24,94.56,6.4,59.01,77.04,6.9,No,3,17.7,Bachelor,High,Yes,No,No,3.5,8.3,95.8,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
699,Nongthombam Tombi,,,,Female,21,86.81,1.6,95.51,79.15,4.1,No,2,4.7,Bachelor,High,Yes,No,Yes,6.6,9.1,103.16,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
700,Nameirakpam Surjakanta,,,,Male,15,40.42,6.5,61.99,56.02,9.7,Yes,2,5.2,Bachelor,Low,No,Yes,Yes,4.2,6.6,89.26,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
701,Laitonjam Bembem,,,,Female,22,43.44,4.6,50.32,31.24,8.2,Yes,2,14.1,Master,Medium,Yes,Yes,No,8.5,5.3,71.91,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
702,Khangembam Sanatombi,,,,Female,17,53.51,9.3,69.34,79.22,6.7,Yes,4,3.5,Master,Medium,Yes,No,No,9.7,9.9,102.32,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
703,Sapam Ratankumar,,,,Male,16,47.88,9.7,37.84,31.52,3.6,Yes,2,9.3,Bachelor,Medium,Yes,Yes,No,9.4,5.0,73.62,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
704,Pebam Priyabala,,,,Female,17,63.93,6.9,72.67,74.18,4.4,Yes,3,0.4,Master,Medium,Yes,No,No,2.5,9.3,108.04,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
705,Luwang Nimai,,,,Male,19,95.36,4.2,69.79,41.45,7.0,Yes,4,2.8,Bachelor,Medium,Yes,Yes,Yes,1.1,7.9,105.75,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
706,Nongmaithem Oken,,,,Male,22,68.32,4.4,85.44,69.59,1.6,Yes,3,13.6,Master,Medium,No,No,No,4.9,4.0,77.02,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
707,Joykumari Memchoubi,,,,Female,24,40.8,2.8,99.07,65.27,3.3,No,5,14.9,Bachelor,Low,No,No,No,7.6,5.5,65.22,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
708,Chingakham Reena,Parent of Chingakham Reena,parent708@example.com,Address for student 708,Female,21,56.96,4.8,47.56,30.95,7.4,No,1,2.3,Bachelor,Medium,Yes,No,Yes,9.8,4.5,44.08,At Risk,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
709,Takhellambam Sanalembi,Parent of Takhellambam Sanalembi,parent709@example.com,Address for student 709,Female,21,42.68,2.0,65.68,55.4,5.3,No,6,4.6,Master,Low,Yes,No,No,8.1,2.2,54.99,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
710,Maibam Ibemhal,,,,Female,21,42.18,4.7,93.62,72.08,4.6,No,3,2.0,High School,Low,Yes,No,No,6.2,4.2,88.29,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
711,Yengkhom Sanajaoba,,,,Male,22,56.54,9.1,84.96,89.4,2.4,No,4,8.7,Bachelor,Medium,Yes,No,No,1.2,9.0,119.43,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
712,Surchandra Tombi,,,,Female,15,56.54,4.0,64.12,92.2,5.0,No,4,2.5,PhD,Low,Yes,No,No,8.4,7.8,84.59,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
713,Thokchom Ibungo,,,,Male,18,87.23,6.5,96.18,63.87,7.9,No,4,8.7,Master,Medium,Yes,Yes,No,2.6,3.5,109.21,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
714,Elangbam Reena,Parent of Elangbam Reena,parent714@example.com,Address for student 714,Female,20,98.49,7.8,34.01,80.99,3.4,No,2,14.6,High School,Medium,Yes,No,No,1.5,4.3,56.92,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
715,Keisham Sanalembi,,,,Female,23,62.27,8.7,95.17,52.15,1.0,No,6,13.7,Bachelor,Medium,No,Yes,No,8.7,6.5,111.63,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
716,Rajkumari Ibemhal,,,,Female,16,65.73,4.0,33.54,53.95,7.0,No,1,5.6,Master,Medium,Yes,Yes,No,6.1,4.7,87.67,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
717,Okram Ibobi,,,,Male,15,90.69,2.8,68.31,43.61,9.8,Yes,6,13.5,PhD,Medium,Yes,No,Yes,2.2,5.5,104.52,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
718,Nongmaikapam Thoibi,,,,Female,24,56.09,2.5,92.33,69.34,6.5,Yes,3,18.6,Bachelor,Low,Yes,Yes,Yes,4.5,7.3,104.16,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
719,Sanjenbam Tombi,Parent of Sanjenbam Tombi,parent719@example.com,Address for student 719,Female,16,49.38,2.9,48.39,52.02,2.1,Yes,3,7.0,Master,High,No,No,Yes,1.8,5.2,41.45,At Risk,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
720,Pukhrambam Bembem,,,,Female,21,91.19,4.2,63.06,35.91,3.9,Yes,2,6.6,Master,High,Yes,No,No,6.7,2.7,70.78,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
721,Yendrembam Sanatombi,,,,Female,17,42.79,2.0,52.7,77.95,8.8,Yes,3,11.4,High School,Low,Yes,No,No,3.5,5.7,82.72,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
722,Maisnam Arunkumar,,,,Male,24,77.18,3.4,96.65,79.54,3.1,Yes,5,4.9,Master,Medium,Yes,No,Yes,8.8,4.2,68.78,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
723,Sagolsem Memchoubi,,,,Female,16,73.72,9.5,87.66,55.2,6.5,Yes,4,13.0,Bachelor,Medium,No,No,Yes,4.2,3.6,97.0,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
724,Keisham Sarat,,,,Male,21,60.76,9.1,79.63,35.37,4.6,Yes,4,16.6,Bachelor,Low,Yes,Yes,No,5.5,4.0,101.12,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
725,Thiyam Sunil,,,,Male,16,58.91,1.1,71.13,59.84,2.9,No,2,9.2,Bachelor,Medium,Yes,No,No,1.6,5.0,74.39,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
726,Sanasam Suresh,,,,Male,17,86.31,17.9,87.44,60.96,8.3,Yes,4,13.6,Bachelor,Medium,Yes,Yes,No,3.5,9.0,144.51,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
727,Longjam Lokendro,,,,Male,21,45.19,10.8,57.46,76.81,7.7,No,5,13.0,Master,Low,Yes,Yes,No,7.1,7.6,102.68,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
728,Huidrom Sadananda,,,,Male,18,54.21,1.9,61.33,52.08,7.0,No,3,0.8,Bachelor,High,No,No,No,7.6,7.0,65.55,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
729,Ngangbam Dinesh,,,,Male,15,83.95,5.5,81.1,77.78,3.1,Yes,5,3.7,Master,Medium,Yes,Yes,No,3.2,5.2,109.96,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
730,Oinam Reena,,,,Female,19,72.9,3.9,55.04,91.0,1.9,No,1,17.9,Master,Medium,Yes,Yes,No,5.5,1.0,83.6,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
731,Meisnam Ranjit,Parent of Meisnam Ranjit,parent731@example.com,Address for student 731,Male,23,47.68,3.7,34.47,46.62,6.2,Yes,4,18.8,Master,Medium,Yes,No,Yes,8.4,4.1,57.56,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
732,Koijam Ibotombi,,,,Male,22,92.93,1.9,35.2,98.52,6.0,Yes,3,15.6,Bachelor,Low,No,Yes,No,4.4,8.3,92.05,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
733,Takhellambam Biren,,,,Male,23,63.61,8.7,38.08,57.05,2.7,Yes,6,18.4,High School,Medium,Yes,Yes,Yes,2.2,4.5,69.42,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
734,Longjam Sanalembi,,,,Female,24,89.67,8.6,90.88,48.71,1.5,Yes,4,6.1,Bachelor,Medium,Yes,Yes,Yes,4.9,6.1,107.21,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
735,Leishangthem Ibemhal,,,,Female,23,87.26,6.6,63.06,59.51,1.7,Yes,3,5.0,Master,Medium,Yes,No,No,6.4,2.8,79.1,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
736,Shijagurumayum Sanjoy,,,,Male,21,77.47,14.5,79.9,36.61,9.9,Yes,2,7.7,High School,Medium,Yes,No,No,1.1,9.2,130.04,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
737,Konthoujam Thoibi,,,,Female,18,69.67,4.8,57.5,38.8,8.1,Yes,3,1.1,PhD,Low,Yes,No,No,4.1,9.3,93.16,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
738,Phurailatpam Nimai,,,,Male,19,98.77,3.4,48.11,59.01,9.3,Yes,3,16.2,Master,Low,Yes,Yes,No,6.5,2.3,90.69,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
739,Salam Robindro,,,,Male,15,48.7,2.8,54.3,83.37,2.8,Yes,1,19.7,Master,Low,Yes,No,No,9.6,7.5,65.66,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
740,Khundongbam Tombi,,,,Female,15,83.51,3.0,85.59,93.02,9.6,No,2,16.5,Bachelor,High,No,No,Yes,4.7,1.7,79.92,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
741,Usham Ibomcha,,,,Male,17,51.47,10.7,73.77,76.54,2.3,Yes,3,11.1,Bachelor,Low,Yes,Yes,Yes,2.5,6.4,92.38,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
742,Wahengbam Bembem,,,,Female,22,60.3,6.7,95.63,37.37,5.6,Yes,4,5.9,Master,Low,Yes,No,No,5.8,2.6,69.7,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
743,Potsangbam Sanatombi,,,,Female,16,58.52,4.2,77.58,77.04,8.5,Yes,3,4.0,Bachelor,High,Yes,No,No,3.6,2.3,91.37,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
744,Khomdram Tomba,,,,Male,18,96.82,3.5,69.91,74.48,4.1,Yes,1,7.3,Master,Medium,Yes,No,No,2.9,1.0,77.71,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
745,Laifungbam Deben,,,,Male,16,98.04,8.2,72.71,86.4,4.8,Yes,1,13.3,Bachelor,Medium,Yes,No,No,6.3,9.5,105.6,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
746,Maisnam Priyabala,,,,Female,19,50.98,2.2,95.97,87.77,2.2,No,1,8.9,Master,Low,Yes,Yes,Yes,9.2,8.5,75.57,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
747,Mangangcha Somorjit,,,,Male,23,41.32,2.5,85.17,90.77,2.1,Yes,4,18.7,Master,Medium,Yes,No,Yes,8.5,1.7,69.03,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
748,Chakpram Suresh,,,,Male,15,83.2,8.7,31.68,58.99,6.6,No,2,17.1,High School,Low,No,No,No,2.6,6.4,94.19,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
749,Taorem Rajen,,,,Male,19,65.08,6.5,67.39,78.85,7.1,No,4,2.0,High School,Medium,Yes,No,No,7.9,3.1,66.41,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
750,Heisnam Memchoubi,,,,Female,23,45.33,2.8,78.18,48.78,8.0,Yes,2,2.6,Master,High,Yes,No,No,3.1,3.4,76.99,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
751,Sorokhaibam Reena,,,,Female,15,81.03,5.7,82.41,99.95,6.0,Yes,3,13.5,High School,Medium,No,No,No,3.6,8.9,102.39,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
752,Yumkham Nara,Parent of Yumkham Nara,parent752@example.com,Address for student 752,Male,23,72.71,3.0,44.92,42.27,6.8,No,5,4.6,Bachelor,Low,Yes,No,No,9.3,2.0,52.05,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
753,Ningthoujam Sanalembi,,,,Female,22,98.83,5.6,90.7,30.71,1.1,No,4,15.8,Bachelor,Medium,Yes,No,Yes,9.2,6.4,83.17,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
754,Thangjam Ibemhal,,,,Female,18,53.64,5.2,96.91,40.42,2.5,Yes,3,11.8,High School,Medium,Yes,No,No,2.5,4.6,97.46,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
755,Laishram Thoibi,,,,Female,24,64.24,4.0,46.57,84.31,9.9,No,1,4.6,High School,Medium,Yes,Yes,No,1.6,2.7,84.86,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
756,Angom Tombi,,,,Female,19,72.55,4.0,91.78,61.27,1.7,No,4,9.6,Master,Medium,No,No,No,3.6,5.1,83.98,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
757,Tongbram Bembem,,,,Female,19,87.5,2.6,36.79,61.33,7.1,Yes,4,8.1,Bachelor,Medium,Yes,No,No,6.2,9.5,97.6,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
758,Nongthombam Bimol,,,,Male,20,72.93,4.2,33.9,96.85,2.6,No,3,17.5,Bachelor,Medium,Yes,Yes,No,8.9,8.0,79.53,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
759,Laitonjam Inaocha,,,,Male,21,76.77,11.9,39.05,94.37,7.5,Yes,4,0.6,PhD,High,Yes,Yes,No,2.1,2.2,113.56,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
760,Khangembam Raghumani,,,,Male,22,53.57,5.4,34.04,51.78,7.4,Yes,4,17.9,High School,High,No,Yes,Yes,4.7,8.6,85.27,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
761,Mutum Sanatombi,,,,Female,22,90.82,15.6,89.15,44.63,3.1,No,3,13.0,High School,Low,Yes,Yes,Yes,3.4,9.4,126.45,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
762,Hijam Priyabala,,,,Female,16,65.72,1.5,34.13,89.39,3.4,No,1,14.8,Master,Medium,No,Yes,No,1.1,3.5,64.73,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
763,Pebam Ibungo,,,,Male,23,48.46,3.8,49.02,93.42,6.9,Yes,1,0.1,Master,Low,Yes,Yes,No,8.1,4.0,86.13,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
764,Phuritshabam Memchoubi,,,,Female,21,79.85,7.4,37.26,67.91,4.5,Yes,4,12.6,Bachelor,Medium,Yes,No,Yes,8.3,2.1,71.03,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
765,Joykumar Ningombam,,,,Male,18,52.97,17.9,50.68,74.06,2.8,No,4,11.8,PhD,Low,Yes,Yes,Yes,3.0,4.1,106.24,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
766,Chingakham Ropen,,,,Male,18,45.85,1.9,36.34,47.98,7.6,No,3,10.7,PhD,Medium,Yes,Yes,No,2.4,7.1,97.02,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
767,Maibam Romesh,,,,Male,22,91.72,5.2,76.76,86.06,2.4,No,2,15.7,High School,Medium,Yes,No,No,2.3,3.4,94.82,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
768,Thangjam Thoibi,,,,Female,18,67.61,7.0,39.33,74.25,8.7,No,3,11.1,High School,Low,No,Yes,Yes,5.2,1.1,81.55,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
769,Laishram Sanatombi,,,,Female,20,84.96,10.9,89.63,65.25,5.6,No,3,17.1,Master,High,Yes,No,No,3.2,4.0,95.13,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
770,Surchandra Khangembam,Parent of Surchandra Khangembam,parent770@example.com,Address for student 770,Male,19,57.44,3.8,87.2,34.21,2.0,Yes,4,4.7,Bachelor,Medium,Yes,No,No,5.6,5.1,49.15,At Risk,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
771,Elangbam Ibomcha,,,,Male,17,87.22,4.5,30.96,94.12,7.2,Yes,3,16.1,High School,Medium,Yes,Yes,No,4.5,6.1,111.73,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
772,Keisham Tomba,,,,Male,24,46.72,2.7,92.7,73.08,5.7,Yes,0,3.6,Master,Medium,Yes,Yes,Yes,2.9,7.2,121.14,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
773,Rajkumar Ibotombi,Parent of Rajkumar Ibotombi,parent773@example.com,Address for student 773,Male,16,61.36,4.3,32.03,43.49,3.7,No,5,16.3,Bachelor,High,No,Yes,No,7.8,1.6,51.6,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
774,Oinam Ibemhal,,,,Female,23,98.68,4.8,46.78,72.45,4.8,No,2,18.8,Bachelor,Low,Yes,Yes,No,2.4,5.2,83.13,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
775,Konsam Tombi,,,,Female,24,87.64,6.8,32.27,77.42,3.7,Yes,2,6.7,High School,Medium,Yes,Yes,Yes,8.2,3.4,92.28,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
776,Nongmaikapam Dinesh,,,,Male,23,69.84,8.2,53.51,66.8,3.4,Yes,3,10.6,Bachelor,Medium,Yes,Yes,No,6.1,9.5,112.51,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
777,Sanjenbam Biren,Parent of Sanjenbam Biren,parent777@example.com,Address for student 777,Male,15,60.39,2.2,65.97,80.27,2.5,Yes,2,13.2,Bachelor,High,Yes,Yes,Yes,8.5,4.2,54.78,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
778,Yumnam Bembem,,,,Female,24,92.33,3.5,85.77,70.7,4.3,Yes,2,1.6,High School,Medium,Yes,No,No,1.0,1.9,90.22,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
779,Ningthoujam Sanalembi,,,,Female,17,72.69,6.5,53.66,96.34,3.3,Yes,2,9.9,Bachelor,Medium,Yes,Yes,No,7.7,1.4,80.79,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
780,Pukhrambam Ibungo,,,,Male,22,85.51,1.6,79.38,33.76,7.2,Yes,1,7.2,Bachelor,High,Yes,No,Yes,1.5,3.4,68.63,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
781,Yendrembam Sanjoy,,,,Male,20,85.25,13.0,43.13,37.44,7.2,Yes,3,17.4,PhD,High,Yes,Yes,Yes,9.6,2.6,74.26,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
782,Thounaojam Nara,,,,Male,19,41.08,10.3,82.54,42.16,5.5,Yes,4,17.5,PhD,Medium,Yes,No,No,7.3,6.8,98.37,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
783,Sorokhaibam Ibungo,,,,Female,19,47.58,7.1,46.52,78.31,8.0,Yes,1,14.0,High School,Low,Yes,Yes,Yes,3.9,8.6,104.84,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
784,Thounaojam Priyabala,,,,Female,20,79.58,7.9,40.05,75.19,8.6,Yes,2,13.1,Master,Medium,Yes,No,No,3.9,3.8,80.09,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
785,Wangkhem Ongbi,,,,Female,21,49.7,9.8,42.98,92.44,6.2,No,3,14.7,Master,Medium,Yes,Yes,No,8.8,6.2,80.76,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
786,Sagolsem Rajen,,,,Male,15,55.33,10.1,42.74,81.3,6.6,Yes,2,7.3,Master,Medium,Yes,No,No,9.1,7.6,76.26,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
787,Oinam Bishorjit,,,,Male,23,96.8,7.2,65.9,65.58,3.5,No,4,8.1,Bachelor,Medium,No,Yes,No,9.0,4.6,83.92,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
788,Pukhrambam Reena,,,,Female,17,73.61,2.4,89.14,99.43,9.1,No,0,11.1,High School,Low,Yes,No,No,8.3,1.6,89.57,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
789,Heisnam Sunita,,,,Female,18,85.04,6.5,35.57,48.63,1.2,Yes,4,18.8,Master,Medium,Yes,Yes,Yes,8.4,3.1,78.17,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
790,Longjam Ibotombi,,,,Male,24,73.48,10.4,79.49,88.32,4.1,Yes,2,14.5,High School,Low,Yes,No,Yes,6.2,8.9,102.65,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
791,Lourembam Sharmila,,,,Female,15,73.15,5.9,75.8,59.88,7.5,No,7,11.0,High School,Low,No,Yes,Yes,1.3,8.4,104.69,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
792,Kshetrimayum Ibemhal,,,,Female,24,45.65,8.8,91.08,75.41,1.7,No,4,15.4,Bachelor,Medium,Yes,No,No,1.8,1.8,81.08,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
793,Leishangthem Romesh,,,,Male,17,60.62,8.0,47.09,80.91,2.6,No,2,7.4,PhD,Medium,No,Yes,No,6.8,3.0,79.02,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
794,Moirangthem Memchoubi,,,,Female,16,56.95,8.7,61.51,74.36,6.3,No,2,14.6,High School,Medium,Yes,Yes,No,4.6,7.9,104.82,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
795,Konthoujam Tomba,,,,Male,16,63.44,3.9,94.81,39.84,6.0,Yes,6,8.2,Bachelor,Low,Yes,No,No,6.1,5.4,97.79,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
796,Khundongbam Suresh,,,,Male,15,87.9,8.6,76.2,61.01,7.7,Yes,2,5.6,Bachelor,Low,Yes,No,No,3.1,7.8,130.28,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
797,Wahengbam Nandakumar,Parent of Wahengbam Nandakumar,parent797@example.com,Address for student 797,Male,22,62.32,3.1,57.21,69.3,8.3,Yes,8,12.2,Master,Medium,Yes,No,Yes,6.8,2.9,58.02,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
798,Potsangbam Biren,,,,Male,17,67.1,3.1,39.2,89.43,2.2,Yes,3,13.7,Bachelor,Medium,Yes,No,Yes,3.2,9.6,102.55,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
799,Maisnam Sanjit,,,,Male,17,63.84,4.2,48.37,61.06,1.2,Yes,2,9.2,High School,Medium,Yes,No,No,5.1,8.1,88.74,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
800,Heisnam Ibomcha,,,,Male,20,45.6,7.7,70.69,94.31,7.2,No,2,11.3,High School,Low,No,No,No,5.3,2.8,66.01,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
801,Sorokhaibam Romen,,,,Male,22,66.46,6.3,80.27,60.83,3.7,Yes,4,13.9,Bachelor,Medium,Yes,Yes,No,2.6,6.0,104.61,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
802,Naorem Bembem,,,,Female,23,51.74,6.0,38.71,68.41,6.6,Yes,4,15.4,High School,High,Yes,Yes,No,8.9,2.0,75.61,Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
803,Ningthoujam Tomba,Parent of Ningthoujam Tomba,parent803@example.com,Address for student 803,Male,23,51.2,4.6,71.97,85.74,2.4,No,6,17.9,High School,Low,Yes,No,No,5.7,4.3,59.39,Below Average,Fail,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
804,Thangjam Ibungo,,,,Male,18,45.64,1.1,68.52,70.81,5.2,No,4,7.1,Bachelor,Medium,Yes,No,Yes,8.8,6.9,68.21,Below Average,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
805,Akoijam Sanalembi,,,,Female,19,61.4,5.3,65.98,97.22,5.5,Yes,4,19.0,Bachelor,Medium,Yes,No,No,3.4,4.0,90.04,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
806,Chongtham Thoibi,,,,Female,16,85.45,2.7,78.31,76.22,6.3,No,5,12.7,Master,Low,Yes,No,No,2.6,6.9,85.74,Excellent,Pass,,,,,2026-03-26 00:33:49,2026-03-26 00:33:49
